date,state,target-state,temperature,target-temperature,outside-temperature,heat-index
2026-01-07 22:04:40,1,1,21.54,20,0.86,19.758433333333326
2026-01-07 22:05:15,1,1,21.55,20,0.86,19.769433333333325
2026-01-07 22:05:48,1,1,21.54,20,0.86,19.758433333333326
2026-01-07 22:06:23,1,1,21.56,20,0.86,19.780433333333328
2026-01-07 22:06:58,1,1,21.56,20,0.86,19.780433333333328
2026-01-07 22:07:34,1,1,21.56,20,0.86,19.780433333333328
2026-01-07 22:08:07,1,1,21.6,20,0.86,19.824433333333328
2026-01-07 22:08:40,1,1,21.6,20,0.86,19.824433333333328
2026-01-07 22:09:15,1,1,21.61,20,0.86,19.83543333333333
2026-01-07 22:09:49,1,1,21.61,20,0.86,19.83543333333333
2026-01-07 22:10:24,1,1,21.63,20,0.86,19.857433333333333
2026-01-07 22:10:59,1,1,21.63,20,0.86,19.857433333333333
2026-01-07 22:11:32,1,1,21.63,20,0.86,19.857433333333333
2026-01-07 22:12:05,1,1,21.62,20,0.86,19.846433333333334
2026-01-07 22:12:41,1,1,21.66,20,0.86,19.89043333333333
2026-01-07 22:13:14,1,1,21.66,20,0.86,19.89043333333333
2026-01-07 22:13:47,1,1,21.7,20,0.86,19.93443333333333
2026-01-07 22:14:22,1,1,21.74,20,0.86,19.97843333333333
2026-01-07 22:14:58,1,1,21.74,20,0.86,19.97843333333333
2026-01-07 22:15:33,1,1,21.73,20,0.86,19.96743333333334
2026-01-07 22:16:08,1,1,21.7,20,0.86,19.93443333333333
2026-01-07 22:16:43,1,1,21.72,20,0.86,19.956433333333337
2026-01-07 22:17:16,1,1,21.72,20,0.86,19.956433333333337
2026-01-07 22:17:50,1,1,21.73,20,0.86,19.96743333333334
2026-01-07 22:18:25,1,1,21.73,20,0.86,19.96743333333334
2026-01-07 22:19:00,1,1,21.74,20,0.86,19.97843333333333
2026-01-07 22:19:35,1,1,21.75,20,0.86,19.989433333333334
2026-01-07 22:20:10,1,1,21.75,20,0.86,19.989433333333334
2026-01-07 22:20:44,1,1,21.75,20,0.86,19.989433333333334
2026-01-07 22:21:17,1,1,21.78,20,0.86,20.02243333333334
2026-01-07 22:21:52,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:22:27,1,1,21.79,20,0.86,20.033433333333335
2026-01-07 22:23:02,1,1,21.8,20,0.86,20.04417222222223
2026-01-07 22:23:38,1,1,21.82,20,0.86,20.06617222222223
2026-01-07 22:24:11,1,1,21.79,20,0.86,20.033433333333335
2026-01-07 22:24:46,1,1,21.82,20,0.86,20.06643333333334
2026-01-07 22:25:21,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:25:54,1,1,21.77,20,0.86,20.01143333333334
2026-01-07 22:26:30,1,1,21.78,20,0.86,20.02243333333334
2026-01-07 22:27:05,1,1,21.77,20,0.86,20.01143333333334
2026-01-07 22:27:40,1,1,21.83,20,0.86,20.077433333333328
2026-01-07 22:28:15,1,1,21.79,20,0.86,20.033433333333335
2026-01-07 22:28:50,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:29:23,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:29:59,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:30:32,1,1,21.77,20,0.86,20.01143333333334
2026-01-07 22:31:05,1,1,21.81,20,0.86,20.055433333333323
2026-01-07 22:31:41,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:32:16,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:32:51,1,1,21.81,20,0.86,20.055433333333323
2026-01-07 22:33:25,1,1,21.8,20,0.86,20.044433333333338
2026-01-07 22:34:00,1,1,21.81,20,0.86,20.055433333333323
2026-01-07 22:34:35,1,1,21.84,20,0.86,20.08817222222223
2026-01-07 22:35:10,1,1,21.84,20,0.86,20.08817222222223
2026-01-07 22:35:45,1,1,21.81,20,0.86,20.055172222222215
2026-01-07 22:36:20,1,1,21.84,20,0.86,20.08817222222223
2026-01-07 22:36:56,1,1,21.85,20,0.86,20.099172222222233
2026-01-07 22:37:29,1,1,21.85,20,0.86,20.099172222222233
2026-01-07 22:38:04,1,1,21.87,20,0.86,20.12117222222222
2026-01-07 22:38:37,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 22:39:13,1,1,21.89,20,0.84,20.143172222222223
2026-01-07 22:39:48,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:40:23,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:40:58,1,1,21.89,20,0.84,20.143172222222223
2026-01-07 22:41:31,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 22:42:06,1,1,21.86,20,0.84,20.110172222222225
2026-01-07 22:42:42,1,1,21.82,20,0.84,20.06617222222223
2026-01-07 22:43:16,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 22:43:49,1,1,21.83,20,0.84,20.07717222222222
2026-01-07 22:44:24,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 22:44:59,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 22:45:34,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 22:46:08,1,1,21.89,20,0.84,20.143172222222223
2026-01-07 22:46:44,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 22:47:17,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 22:47:52,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:48:27,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:49:00,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:49:33,1,1,21.89,20,0.84,20.143172222222223
2026-01-07 22:50:09,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 22:50:44,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 22:51:17,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 22:51:50,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:52:24,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 22:52:59,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 22:53:34,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:54:09,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:54:44,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:55:18,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 22:55:53,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 22:56:28,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 22:57:03,1,1,21.86,20,0.84,20.110172222222225
2026-01-07 22:57:36,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 22:58:12,1,1,21.93,20,0.84,20.187172222222223
2026-01-07 22:58:47,1,1,21.93,20,0.84,20.187172222222223
2026-01-07 22:59:20,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 22:59:55,1,1,21.95,20,0.84,20.209172222222218
2026-01-07 23:00:30,1,1,21.92,20,0.84,20.17617222222223
2026-01-07 23:01:03,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 23:01:39,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 23:02:13,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:02:48,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:03:24,1,1,21.89,20,0.84,20.143172222222223
2026-01-07 23:03:59,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 23:04:34,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:05:09,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:05:44,1,1,21.86,20,0.84,20.110172222222225
2026-01-07 23:06:19,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 23:06:55,1,1,21.83,20,0.84,20.07717222222222
2026-01-07 23:07:30,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:08:05,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 23:08:40,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 23:09:15,1,1,21.86,20,0.84,20.110172222222225
2026-01-07 23:09:48,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:10:24,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 23:11:03,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:11:38,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 23:12:13,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 23:12:48,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:13:21,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:13:57,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 23:14:32,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 23:15:07,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 23:15:42,1,1,21.94,20,0.84,20.198172222222233
2026-01-07 23:16:17,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 23:16:51,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 23:17:24,1,1,21.93,20,0.84,20.187172222222223
2026-01-07 23:17:59,1,1,21.9,20,0.84,20.154172222222233
2026-01-07 23:18:34,1,1,21.91,20,0.84,20.16517222222222
2026-01-07 23:19:09,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:19:43,1,1,21.85,20,0.84,20.099172222222233
2026-01-07 23:20:18,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 23:20:51,1,1,21.83,20,0.84,20.07717222222222
2026-01-07 23:21:26,1,1,21.86,20,0.84,20.110172222222225
2026-01-07 23:22:01,1,1,21.87,20,0.84,20.12117222222222
2026-01-07 23:22:37,1,1,21.88,20,0.84,20.13217222222223
2026-01-07 23:23:12,1,1,21.84,20,0.84,20.08817222222223
2026-01-07 23:23:47,1,1,21.85,20,0.71,20.099172222222233
2026-01-07 23:24:22,1,1,21.85,20,0.71,20.099172222222233
2026-01-07 23:24:55,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:25:31,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:26:04,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:26:39,1,1,21.85,20,0.71,20.099172222222233
2026-01-07 23:27:14,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:27:49,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:28:22,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:28:58,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:29:31,1,1,21.81,20,0.71,20.055172222222215
2026-01-07 23:30:06,1,1,21.85,20,0.71,20.099172222222233
2026-01-07 23:30:41,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:31:16,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:31:52,1,1,21.88,20,0.71,20.13217222222223
2026-01-07 23:32:27,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:33:00,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:33:33,1,1,21.79,20,0.71,20.033172222222227
2026-01-07 23:34:09,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:34:44,1,1,21.85,20,0.71,20.099172222222233
2026-01-07 23:35:19,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:35:54,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:36:27,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:37:00,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:37:36,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:38:09,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:38:44,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:39:17,1,1,21.76,20,0.71,20.00017222222223
2026-01-07 23:39:51,1,1,21.77,20,0.71,20.011172222222232
2026-01-07 23:40:26,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:41:01,1,1,21.81,20,0.71,20.055172222222215
2026-01-07 23:41:36,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:42:09,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:42:45,1,1,21.85,20,0.71,20.099172222222233
2026-01-07 23:43:20,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:43:55,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:44:28,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:45:03,1,1,21.86,20,0.71,20.110172222222225
2026-01-07 23:45:37,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:46:10,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:46:45,1,1,21.83,20,0.71,20.07717222222222
2026-01-07 23:47:18,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:47:57,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:48:33,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:49:08,1,1,21.78,20,0.71,20.022172222222235
2026-01-07 23:49:41,1,1,21.77,20,0.71,20.011172222222232
2026-01-07 23:50:14,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:50:49,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:51:23,1,1,21.78,20,0.71,20.022172222222235
2026-01-07 23:51:58,1,1,21.8,20,0.71,20.04417222222223
2026-01-07 23:52:31,1,1,21.77,20,0.71,20.011172222222232
2026-01-07 23:53:04,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:53:39,1,1,21.81,20,0.71,20.055172222222215
2026-01-07 23:54:15,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:54:48,1,1,21.84,20,0.71,20.08817222222223
2026-01-07 23:55:21,1,1,21.82,20,0.71,20.06617222222223
2026-01-07 23:55:56,1,1,21.81,20,0.71,20.055172222222215
2026-01-07 23:56:29,1,1,21.78,20,0.71,20.022172222222235
2026-01-07 23:57:05,1,1,21.76,20,0.71,20.00017222222223
2026-01-07 23:57:38,1,1,21.71,20,0.71,19.945172222222226
2026-01-07 23:58:11,1,1,21.7,20,0.71,19.934172222222227
2026-01-07 23:58:46,1,1,21.7,20,0.71,19.934172222222227
2026-01-07 23:59:20,1,1,21.69,20,0.71,19.923172222222224
2026-01-07 23:59:55,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:00:28,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:01:03,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:01:38,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:02:13,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:02:49,1,1,21.78,20,0.71,20.022172222222235
2026-01-08 00:03:24,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:03:57,1,1,21.79,20,0.71,20.033172222222227
2026-01-08 00:04:32,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:05:07,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:05:43,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:06:16,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:06:51,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:07:24,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:07:57,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:08:31,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:09:06,1,1,21.72,20,0.71,19.95617222222223
2026-01-08 00:09:41,1,1,21.72,20,0.71,19.95617222222223
2026-01-08 00:10:16,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:10:52,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:11:27,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:12:02,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:12:35,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:13:10,1,1,21.78,20,0.71,20.022172222222235
2026-01-08 00:13:46,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:14:19,1,1,21.78,20,0.71,20.022172222222235
2026-01-08 00:14:52,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:15:27,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:16:03,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:16:38,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:17:11,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:17:46,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:18:21,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:18:57,1,1,21.68,20,0.71,19.912172222222228
2026-01-08 00:19:30,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:20:03,1,1,21.68,20,0.71,19.912172222222228
2026-01-08 00:20:36,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:21:12,1,1,21.67,20,0.71,19.901172222222225
2026-01-08 00:21:47,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:22:22,1,1,21.68,20,0.71,19.912172222222228
2026-01-08 00:22:55,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:23:28,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:24:04,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:24:39,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:25:12,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:25:47,1,1,21.72,20,0.71,19.95617222222223
2026-01-08 00:26:22,1,1,21.72,20,0.71,19.95617222222223
2026-01-08 00:26:57,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:27:33,1,1,21.72,20,0.71,19.95617222222223
2026-01-08 00:28:06,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:28:39,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:29:14,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:29:47,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:30:27,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:31:02,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:31:37,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:32:10,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:32:43,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:33:17,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:33:52,1,1,21.76,20,0.71,20.00017222222223
2026-01-08 00:34:25,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:35:00,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:35:33,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:36:07,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:36:40,1,1,21.67,20,0.71,19.901172222222225
2026-01-08 00:37:15,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:37:48,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:38:24,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:38:59,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:39:34,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:40:09,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:40:44,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:41:20,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:41:55,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:42:30,1,1,21.73,20,0.71,19.96717222222223
2026-01-08 00:43:05,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:43:38,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:44:13,1,1,21.77,20,0.71,20.011172222222232
2026-01-08 00:44:49,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:45:24,1,1,21.71,20,0.71,19.945172222222226
2026-01-08 00:45:59,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:46:34,1,1,21.68,20,0.71,19.912172222222228
2026-01-08 00:47:09,1,1,21.68,20,0.71,19.912172222222228
2026-01-08 00:47:44,1,1,21.69,20,0.71,19.923172222222224
2026-01-08 00:48:20,1,1,21.68,20,0.71,19.912172222222228
2026-01-08 00:48:53,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:49:28,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:50:03,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:50:38,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:51:14,1,1,21.7,20,0.71,19.934172222222227
2026-01-08 00:51:49,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:52:24,1,1,21.74,20,0.71,19.978172222222224
2026-01-08 00:52:57,1,1,21.75,20,0.71,19.989172222222226
2026-01-08 00:53:30,1,1,21.74,20,0.02,19.978172222222224
2026-01-08 00:54:06,1,1,21.74,20,0.02,19.978172222222224
2026-01-08 00:54:39,1,1,21.72,20,0.02,19.95617222222223
2026-01-08 00:55:12,1,1,21.7,20,0.02,19.934172222222227
2026-01-08 00:55:45,1,1,21.69,20,0.02,19.923172222222224
2026-01-08 00:56:20,1,1,21.73,20,0.02,19.96717222222223
2026-01-08 00:56:56,1,1,21.73,20,0.02,19.96717222222223
2026-01-08 00:57:29,1,1,21.74,20,0.02,19.978172222222224
2026-01-08 00:58:02,1,1,21.75,20,0.02,19.989172222222226
2026-01-08 00:58:37,1,1,21.76,20,0.02,20.00017222222223
2026-01-08 00:59:10,1,1,21.74,20,0.02,19.978172222222224
2026-01-08 00:59:46,1,1,21.79,20,0.02,20.033172222222227
2026-01-08 01:00:19,1,1,21.77,20,0.02,20.011172222222232
2026-01-08 01:00:52,1,1,21.76,20,0.02,20.00017222222223
2026-01-08 01:01:27,1,1,21.78,20,0.02,20.022172222222235
2026-01-08 01:02:03,1,1,21.74,20,0.02,19.978172222222224
2026-01-08 01:02:38,1,1,21.7,20,0.02,19.934172222222227
2026-01-08 01:03:11,1,1,21.69,20,0.02,19.923172222222224
2026-01-08 01:03:44,1,1,21.7,20,0.02,19.934172222222227
2026-01-08 01:04:19,1,1,21.73,20,0.02,19.96717222222223
2026-01-08 01:04:53,1,1,21.72,20,0.02,19.95617222222223
2026-01-08 01:05:28,1,1,21.77,20,0.02,20.011172222222232
2026-01-08 01:06:01,1,1,21.71,20,0.02,19.945172222222226
2026-01-08 01:06:34,1,1,21.67,20,0.02,19.901172222222225
2026-01-08 01:07:10,1,1,21.67,20,0.02,19.901172222222225
2026-01-08 01:07:43,1,1,21.72,20,0.02,19.95617222222223
2026-01-08 01:08:18,1,1,21.74,20,0.01,19.978172222222224
2026-01-08 01:08:51,1,1,21.72,20,0.01,19.95617222222223
2026-01-08 01:09:26,1,1,21.76,20,0.01,20.00017222222223
2026-01-08 01:10:02,1,1,21.74,20,0.01,19.978172222222224
2026-01-08 01:10:37,1,1,21.73,20,0.01,19.96717222222223
2026-01-08 01:11:12,1,1,21.72,20,0.01,19.95617222222223
2026-01-08 01:11:47,1,1,21.74,20,0.01,19.978172222222224
2026-01-08 01:12:22,1,1,21.74,20,0.01,19.978172222222224
2026-01-08 01:12:55,1,1,21.72,20,0.01,19.95617222222223
2026-01-08 01:13:31,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:14:06,1,1,21.69,20,0.01,19.923172222222224
2026-01-08 01:14:39,1,1,21.7,20,0.01,19.934172222222227
2026-01-08 01:15:14,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:15:47,1,1,21.67,20,0.01,19.901172222222225
2026-01-08 01:16:21,1,1,21.69,20,0.01,19.923172222222224
2026-01-08 01:16:56,1,1,21.73,20,0.01,19.96717222222223
2026-01-08 01:17:31,1,1,21.65,20,0.01,19.879172222222223
2026-01-08 01:18:06,1,1,21.7,20,0.01,19.934172222222227
2026-01-08 01:18:41,1,1,21.73,20,0.01,19.96717222222223
2026-01-08 01:19:17,1,1,21.75,20,0.01,19.989172222222226
2026-01-08 01:19:52,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:20:27,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:21:02,1,1,21.73,20,0.01,19.96717222222223
2026-01-08 01:21:35,1,1,21.68,20,0.01,19.912172222222228
2026-01-08 01:22:10,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:22:44,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:23:17,1,1,21.7,20,0.01,19.934172222222227
2026-01-08 01:23:52,1,1,21.76,20,0.01,20.00017222222223
2026-01-08 01:24:25,1,1,21.76,20,0.01,20.00017222222223
2026-01-08 01:25:01,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:25:34,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:26:09,1,1,21.76,20,0.01,20.00017222222223
2026-01-08 01:26:44,1,1,21.71,20,0.01,19.945172222222226
2026-01-08 01:27:19,1,1,21.7,20,0.01,19.934172222222227
